"BrandID","Description","RetailPrice","Size","Volume","SalesPrice","PurchasePrice"
"02-33741","Ch Fombrauge Saint-Emilion G",32.49,"750mL","750",21.66,14.54
"02-33742","Ch Cos d'Estournel Blanc '16",144.49,"750mL","750",95.06,61.33
"02-33743","Ch Capbern St Estephe '16",27.49,"750mL","750",18.83,12.15
"02-33744","Ch d'Armailhac Pauillac 5eme",57.49,"750mL","750",38.84,26.6
"02-33745","Alter Ego de Palmer Margaux",85.49,"750mL","750",55.15,35.58
"02-33746","Ch Branaire Ducru St-Julien",67.49,"750mL","750",44.11,28.46
"02-33747","Ch Cantemerle Haut-Medoc '16",40.49,"750mL","750",27.54,18.99
"02-33748","Ch Clerc Milon Pauillac '16",88.99,"750mL","750",58.16,38.77
"02-33749","Ch Fourcas Hosten Listrac Me",23.49,"750mL","750",15.56,10.59
"02-33750","Ch Lilian Ladouys St-Estephe",27.49,"750mL","750",18.57,12.63
"02-33751","Ch Meyney St-Estephe '16",38.49,"750mL","750",26.54,18.18
"02-33752","Ch Ormes de Pez St Estephe '",38.49,"750mL","750",25.49,16.55
"02-33753","Chateau Siran Margaux 2016",37.49,"750mL","750",25.86,16.68
"02-33779","Domaine du Bouscat Cuvee Cad",10.99,"750mL","750",7.23,4.73
"02-33791","Provenance Vyd Deadeye Red",49.99,"750mL","750",34.01,22.23
"02-33795","Santa Rita Medalla Real Gold",16.99,"750mL","750",11.18,7.66
"02-33796","Duc de Valmer Brut",5.99,"750mL","750",3.94,2.68
"02-33800","Cannonnau Primo Scuro Red",14.99,"750mL","750",9.73,6.32
"02-33803","Sutter Home Rose",9.99,"1500mL","1500",6.84,4.53
"02-33821","Sommariva Prosecco Superiore",17.99,"750mL","750",11.91,7.78
"02-33822","Ch Belles Grave Lalande",79.99,"1500mL","1500",52.97,35.31
"02-33823","Berto Red Vermouth",15.49,"1000mL","1000",10.4,6.98
"02-33824","Berto White Vermouth",15.49,"1000mL","1000",10.68,7.37
"02-33825","Champlou Vouvray",19.99,"750mL","750",13.42,9.01
"02-33826","Eric Chevalier Val Du Loire",16.99,"750mL","750",11.72,8.08
"02-33827","Dom du Salvard Cheverny Blan",14.99,"750mL","750",9.86,6.49
"02-33828","D'Aupilhac Langue doc Montep",22.99,"750mL","750",15.43,10.08
"02-33829","J Lassalle Brut Champagne",99.99,"1500mL","1500",65.35,42.99
"02-33832","Pinot Envy Pinot Noir",22.99,"750mL","750",15.23,10.29
"02-33834","19 Crimes Sauvignon Block",12.99,"750mL","750",8.78,5.78
"02-33836","Neal Family Vyd 1540 Cab Svg",166.99,"1500mL","1500",109.14,74.75
"02-33837","Neal Family Vyd Chafen Cab S",166.99,"1500mL","1500",112.83,73.27
"02-33838","Neal Family Vyd Cab Svgn",99.99,"1500mL","1500",68.02,46.27
"02-33839","Devil's Advocate Chardonnay",12.99,"750mL","750",8.78,5.78
"02-33840","The Rascal Shiraz 2016",14.49,"750mL","750",9.79,6.48
"02-33841","The RatBag Merlot 2015",14.99,"750mL","750",9.8,6.36
"02-33843","Vrai Caillou Nature",18.99,"750mL","750",12.74,8.22
"02-33846","Ridge Zinfandel Hooker Creek",39.99,"750mL","750",26.31,17.08
"02-33847","Migration by Duckhorn Pnt Nr",48.99,"750mL","750",33.79,22.38
"02-33848","MacPahil Pinot Noir Sundawg",48.99,"750mL","750",33.33,22.99
"02-33849","Whitehall Lane Zinfandel",35.99,"750mL","750",24.15,16.1
"02-33850","Clos du Val Cab Franc Hirond",99.99,"750mL","750",66.66,44.15
"02-33851","Chappellet Zinfandel Napa Vl",44.99,"750mL","750",30.61,19.88
"02-33852","Cristom Pinot Noir Hirschy V",51.99,"750mL","750",35.86,23.14
"02-33853","Pike Road Winemaker's RSV PN",31.99,"750mL","750",20.64,13.4
"02-33854","Sokol Blosser Chard Dundee",27.99,"750mL","750",18.66,12.52
"02-33859","Silverado Sangiovese Napa",29.99,"750mL","750",19.86,12.81
"02-33861","Left Field Rose",17.99,"750mL","750",11.84,7.79
"02-33863","Left Field Albarino",17.99,"750mL","750",11.61,7.54
"02-33867","Pike Rd Pinot Noir Shea Vyd",39.99,"750mL","750",26.14,17.78
"02-33870","Ch de Poncie Fleurie Le Pre",18.99,"750mL","750",13.1,8.56
"02-33875","Henriot Blanc de Blanc",61.99,"750mL","750",40.78,27.37
"02-33876","Henriot Brut Souverian",42.99,"750mL","750",29.65,20.31
"02-33878","Bouchard Pere & Fils Rouge",41.99,"750mL","750",28.96,18.68
"02-33880","Chateau Tour Maillet 2017",39.99,"750mL","750",26.84,17.89
"02-33882","Lava Cap RSV Chardonnay",21.99,"750mL","750",14.56,9.58
"02-33883","Lava Cap RSV Cab Svgn",21.99,"750mL","750",14.66,9.77
"02-33884","Lava Cap RSV Petite Sirah",28.99,"750mL","750",18.82,12.89
"02-33886","Chateau Veyry Castillon 2017",22.49,"750mL","750",14.7,9.74
"02-33892","Del Professore Clsco Vermout",21.99,"750mL","750",14.96,9.84
"02-33893","Glen Carlou Gran Classique",12.99,"750mL","750",8.66,5.77
"02-33894","Glen Carlou Gran Quartz Ston",14.99,"750mL","750",10.27,6.8
"02-33895","Glen Carlou Cabernet Svgn",9.99,"750mL","750",6.75,4.59
"02-33896","J Lohr Pure Paso Red",26.99,"750mL","750",18.11,12.15
"02-33897","Angels & Cowboys Red",23.99,"750mL","750",15.58,10.46
"02-33898","Bouchard Pere & Fils Blanc",41.99,"750mL","750",27.27,17.94
"02-33899","Bouchard Pere & Fils Bourgog",18.99,"750mL","750",12.74,8.27
"02-33900","Bouchard Pere & Fils Bourgog",18.99,"750mL","750",13.1,9.03
"02-33901","Bouchard Pere & Fils Pouilly",24.99,"750mL","750",17.23,11.19
"02-33902","Chanson Givry Pinot Noir",28.99,"750mL","750",19.72,13.51
"02-33904","Bouchard Pere&Fils Pommard13",64.99,"750mL","750",43.91,30.28
"02-33905","William Fevre Chablis 2012",97.99,"750mL","750",64.47,43.56
"02-33908","J Drouhin Macon Lugney 2017",16.99,"750mL","750",11.64,7.86
"02-33909","J Drouhin Macon Chambolle 17",87.99,"750mL","750",57.14,37.35
"02-33910","Josh Cellars Chardonnay",6.99,"375mL","375",4.76,3.07
"02-33911","Josh Cellars Cab Svgn",7.99,"375mL","375",5.36,3.67
"02-33924","Miles Colheita Maderia 2006",31.99,"750mL","750",21.61,14.41
"02-33925","Miles Madeira 5 YO Rich",18.99,"750mL","750",12.41,8.06
"02-33926","Lorieux St Nicolas de Bourgu",14.99,"750mL","750",9.67,6.45
"02-33927","Warre's Vintage Port 2017",79.99,"750mL","750",54.05,36.28
"02-33928","Warre's Vintage Port 2017",42.99,"375mL","375",29.45,20.31
"02-33935","Cavaliere D'Oro Prosecco",14.99,"750mL","750",9.99,6.66
"02-33936","Inscription Pnt Nr Willamett",18.99,"750mL","750",12.66,8.22
"02-33937","Layer Cake Brbn Brl Cab Svgn",15.99,"750mL","750",10.52,6.83
"02-33938","Lanson Green Label Organic",59.99,"750mL","750",40.81,26.33
"02-33939","Kesseler The Daily August Ri",17.99,"750mL","750",12.41,8.39
"02-33940","Bernier Pinot Noir",9.99,"750mL","750",6.89,4.45
"02-33943","Opus One 2016",339.99,"750mL","750",223.68,154.26
"02-33948","J Drouhin Hospice de Beaune",169.99,"750mL","750",116.43,80.3
"02-33951","JCB No 85 Pnt Nr Sonoma Coas",19.99,"750mL","750",13.79,9.38
"02-33952","Devil's Advocate Pinot Grigi",12.99,"750mL","750",8.49,5.78
"02-33954","Rothman & Winter Cherry Orch",22.99,"750mL","750",15.12,9.95
"02-33955","Gnarly Head 1924 Brbn CabSau",16.99,"750mL","750",11.1,7.3
"02-33956","Copain Kiser En Bas 15 AV Pi",61.99,"750mL","750",42.75,29.08
"02-33957","Byron 14 J Sebastiano Vyd Pi",44.99,"750mL","750",29.99,20.4
"02-33984","Appolo Vineyards Blue Eyes",15.99,"750mL","750",11.03,7.45
"02-33993","O'Shaughnessy Cab Svgn Napa",73.99,"750mL","750",51.03,34.95
"02-33995","Vollereaux Estate Champagne",34.99,"750mL","750",24.13,15.98
"02-33996","Chateau Buena Vista Pinot Nr",34.99,"750mL","750",23.48,15.55
"02-33997","Chateau Buena Vista Chard",29.99,"750mL","750",20.13,13.69
"02-33998","LVE Chardonnay Carneros",25.99,"750mL","750",17.44,11.63
"02-33999","LVE Cabernet Sauvignon Napa",39.99,"750mL","750",26.84,18.26
"02-34000","Fess Parker Pinot Noir Rose",22.99,"750mL","750",15.23,10.5
"02-34003","Tenute Del Cabreo Cab/Sangi",14.99,"750mL","750",9.93,6.62
"02-34008","Villa Puccini Toscana Red",12.99,"750mL","750",8.49,5.74
"02-34016","BotaBox Nighthawk Buttery Ch",17.99,"3000mL","3000",11.61,7.9
"02-34018","Chateau Angelus St.Emilion",537.99,"750mL","750",361.07,249.01
"02-34019","Chateau Ausone St.Emilion",1074.99,"750mL","750",726.34,490.77
"02-34023","Ch Barde Haut St.Emilion",49.99,"750mL","750",34.48,23.14
"02-34024","Chateau Beauregard Pomerol",84.99,"750mL","750",56.66,39.08
"02-34025","Ch Bellefont Belcier St.Emil",52.99,"750mL","750",34.19,22.95
"02-34026","Ch Belle-Vue Haut-Medoc",20.99,"750mL","750",13.72,9.27
"02-34027","Ch Bolaire Bordeaux Superior",14.49,"750mL","750",9.86,6.66
"02-34028","Ch Brown Pessac-Leognan",35.99,"750mL","750",24.15,16.54
"02-34029","Ch Cambon La Pelouse Haut-Me",19.99,"750mL","750",12.98,8.43
"02-34030","Ch Canon Pecresse Canon-Fron",23.99,"750mL","750",15.58,10.67
"02-34031","Ch Carbonnieux Pessac-Leogna",46.99,"750mL","750",30.71,19.94
"02-34032","Chateau Carlmagnus Fronsac",18.49,"750mL","750",12.16,7.9
"02-34033","Ch Charmail Haut-Medoc",21.99,"750mL","750",14.37,9.71
"02-34034","Chateau Fontenil Fronsac",27.99,"750mL","750",18.29,12.44
"02-34035","Ch Clos Marsalette Pessac-Le",29.49,"750mL","750",19.03,12.44
"02-34036","Ch Couhins Pessac-Leognan",28.99,"750mL","750",19.86,12.81
"02-34037","Ch Croix Mouton Brdx Superio",14.49,"750mL","750",9.35,6.07
"02-34038","Ch d'Aiguilhe Castillon Cote",30.99,"750mL","750",19.99,13.6
"02-34039","Ch Dassault St.Emilion Grand",55.99,"750mL","750",36.36,23.92
"02-34040","Ch de Candale St.Emilion",27.99,"750mL","750",18.79,12.87
"02-34041","Ch De France Pessac-Leognan",26.99,"750mL","750",17.64,12.17
"02-34042","Ch De La Dauphine Fronsac",24.99,"750mL","750",17.23,11.34
"02-34043","Chateau D' Escurac Medoc",17.99,"750mL","750",12.07,7.89
"02-34044","ChDoisy-Vedrines Sauternes G",44.99,"750mL","750",29.99,20.13
"02-34045","Chateau Du Courlat Cuvee Jea",17.99,"750mL","750",12.32,8.27
"02-34046","Ch Du Courlat Cuvee Jean-Bap",17.99,"750mL","750",11.61,7.79
"02-34047","Chateau Du Retout Haut-Medoc",15.99,"750mL","750",10.88,7.06
"02-34048","Echo de Lynch Bages Paulliac",53.99,"750mL","750",34.83,22.47
"02-34049","Ch Ferran Pessac-Leognan Rou",18.99,"750mL","750",13.01,8.73
"02-34050","Ch Fonreaud Listrac-Medoc",18.99,"750mL","750",12.66,8.17
"02-34051","Ch Grand Corbin Despagne",41.99,"750mL","750",27.62,18.17
"02-34053","Ch Grande Mayne St.Emilion",55.99,"750mL","750",36.84,24.89
"02-34054","Ch Haut Brisson St.Emilion",28.99,"750mL","750",19.99,13.07
"02-34055","Ch Haut Chaigneau Lalande de",21.99,"750mL","750",14.76,9.97
"02-34056","Ch La Cabanne Pomerol",44.99,"750mL","750",30.61,20.82
"02-34057","La Conseillante Pomerol",273.99,"750mL","750",185.13,126.8
"02-34058","Ch La Couspaude St.Emilion",64.99,"750mL","750",43.62,29.88
"02-34059","Ch La Croix Ducru-Beaucaillo",46.49,"750mL","750",31.2,20.66
"02-34061","Chateau La Fleur de Bouard",34.49,"750mL","750",23.62,16.29
"02-34062","Ch La Gaffeliere St.Emilion",86.99,"750mL","750",56.12,37.17
"02-34063","La Parde de Haut Bailly Pess",38.99,"750mL","750",26.71,18.05
"02-34064","Chateau La Pointe Pomerol",55.99,"750mL","750",38.35,25.91
"02-34065","Ch La Prade Cotes de Bordeau",17.99,"750mL","750",12.24,8.27
"02-34066","Ch La Sergue Lalande de Pome",37.99,"750mL","750",26.2,16.9
"02-34067","Ch Lafite Rothschild Pauilla",873.99,"750mL","750",563.86,363.78
"02-34068","Ch Lamothe Bergeron Haut-Med",19.99,"750mL","750",13.69,9.07
"02-34069","Chateau Lanessan Haut-Medoc",19.99,"750mL","750",13.15,8.77
"02-34070","Ch Larcis Ducasse St.Emilion",97.49,"750mL","750",62.9,42.5
"02-34071","Ch Laroze St.Emilion Grand C",37.49,"750mL","750",25.5,16.78
"02-34072","Ch Larrivet Haut Brion Blanc",42.99,"750mL","750",29.24,19.49
"02-34073","Ch Larrivet Haut Brion Pessa",46.99,"750mL","750",30.51,19.94
"02-34075","Ch Latour Martillac Pessac-L",46.99,"750mL","750",31.97,21.03
"02-34076","Ch Le Bon Pasteur Pomerol",102.99,"750mL","750",70.54,47.66
"02-34077","Ch Le Thil Pessac-Leognan",31.99,"750mL","750",21.61,14.03
"02-34078","Ch Leognan Pessac-Leognan Ro",34.99,"750mL","750",23.64,15.25
"02-34079","Ch Leoville Barton St.Julien",115.99,"750mL","750",75.32,50.55
"02-34080","Ch Leoville Lascases St.Juli",325.99,"750mL","750",221.76,145.89
"02-34081","Ch Les Charmes-Godart Blanc",16.99,"750mL","750",11.03,7.5
"02-34083","Ch Les Fiefs de Lagrange",32.99,"750mL","750",22.29,15.27
"02-34085","Ch Les Grands Chenes Medoc",19.99,"750mL","750",13.24,9.01
"02-34086","Chateau L'Evangile Pomerol",328.99,"750mL","750",226.89,154.35
"02-34087","Ch Lynch Bages Pauiliac",175.99,"750mL","750",115.03,76.69
"02-34088","Ch Malescasse Haut-Medoc",21.99,"750mL","750",15.17,10.05
"02-34090","Chateau Marjosse Bordeaux",13.49,"750mL","750",9.18,5.92
"02-34091","Chateau Montlabert St.Emilio",27.99,"750mL","750",18.66,12.04
"02-34092","Ch Montlabert St.Emilion Gra",27.99,"750mL","750",18.66,12.28
"02-34093","Ch Montlandrie Castillon Cot",28.99,"750mL","750",19.46,12.64
"02-34094","Chateau Montviel Pomerol",44.99,"750mL","750",29.41,19.22
"02-34095","Chateau Nenin Pomerol",91.49,"750mL","750",59.41,39.87
"02-34096","Ch Paloumey Haut-Medoc",18.99,"750mL","750",12.49,8.38
"02-34097","Chateau Pavie St.Emilon",537.99,"750mL","750",351.63,235.99
"02-34098","Ch Pavie Decesse St.Emilion",175.99,"750mL","750",113.54,75.69
"02-34099","Ch Peby Faugeres St.Emilion",219.99,"750mL","750",147.64,99.09
"02-34100","Ch Pierre 1er Cru St.Emilion",22.99,"750mL","750",15.43,10.08
"02-34102","Ch Prieurs de la Commanderie",29.99,"750mL","750",19.86,12.81
"02-34103","Ch Puygueraud Cotes de Borde",17.99,"750mL","750",11.68,7.54
"02-34104","Ch Reaut Cotes de Bordeaux",13.99,"750mL","750",9.39,6.1
"02-34105","Ch Rol Valentin St.Emilion",44.99,"750mL","750",29.21,19.74
"02-34106","Chateau Senejac Haut-Medoc",18.99,"750mL","750",12.25,8.28
"02-34107","Ch Tour des Termes St.Esteph",24.99,"750mL","750",17.23,11.64
"02-34108","Ch Trianon St.Emilion Grand",29.99,"750mL","750",20.13,12.99
"02-34109","Ch Veyry Cotes de Castillion",23.99,"750mL","750",16.1,10.45
"02-34111","Ch Yon Figeac St.Emilion",35.99,"750mL","750",23.37,16.01
"02-34112","Highlands 41 Darkness Red 14",7.99,"750mL","750",5.44,3.7
"02-34113","Maddalena Zinfandel 2016",8.99,"750mL","750",5.99,3.89
"02-34114","Ferraton Cotes du Rhone Blan",16.99,"750mL","750",11.56,7.66
"02-34117","La Tournee Blanc",13.99,"750mL","750",9.45,6.34
"02-34125","Krasna Hora Pinot Gris",15.99,"750mL","750",10.32,6.83
"02-34140","Chapillon Secret Sparkling",20.99,"750mL","750",13.72,8.91
"02-34157","Insoglio Del Cinghiale",27.99,"750mL","750",18.91,12.2
"02-34159","Tenute Silvio Nardi Brunello",109.99,"1500mL","1500",75.34,50.56
"02-34166","Barefoot Cellars Mosc/Peach",4.99,"750mL","750",3.44,2.32
"02-34167","Barefoot Cellars Mscto/Strwb",5.99,"750mL","750",4.02,2.64
"02-34169","Carlo Rossi Pink Mscto Sangr",14.99,"4000mL","4000",10.2,6.71
"02-34173","Dark Horse Pinot Noir",4.99,"375mL","375",3.33,2.22
"02-34177","Day Owl Rose Cans",5.99,"375mL","375",3.97,2.65
"02-34178","R Mondavi Pvt Slc Red RyeBrl",15.99,"750mL","750",11.03,7.5
"02-34184","Las Lilas Vihno Verde",10.99,"750mL","750",7.28,4.92
"02-34190","Raia Pinot Noir",12.49,"750mL","750",8.38,5.74
"02-34199","USA Cabernet Sauvignon",13.99,"750mL","750",9.14,6.3
"02-34204","Ch Chasse Spleen Moulis '16",39.99,"750mL","750",27.58,18.39
"02-34205","Clos du Marquis St Julien 16",71.49,"750mL","750",49.3,33.09
"02-34206","Ch Duhart Milon Pauillac '16",99.49,"750mL","750",66.33,43.07
"02-34207","Ch Kirwan Margaux '16",56.49,"750mL","750",38.69,26.14
"02-34208","Ch La Dame Montrose St Estep",47.99,"750mL","750",31.78,21.05
"02-34209","Ch Marquis de Terme Margaux",56.99,"750mL","750",37.99,25.67
"02-34210","Ch Monbousquet Rge St Emilio",66.49,"750mL","750",45.54,30.77
"02-34211","Ch Montrose St-Estephe '16",179.49,"750mL","750",118.87,79.25
"02-34212","Ch Olivier Pessac Leognan 16",39.99,"750mL","750",27.2,18.38
"02-34213","Ch Talbot St-Julien '16",76.49,"750mL","750",51.34,33.34
"02-34225","Chateua Sainte Croix Rose",14.49,"750mL","750",9.72,6.44
"02-34227","La Bouvaude Rose",10.99,"750mL","750",7.43,5.05
"02-34229","Amelia Brut Rose",17.49,"750mL","750",11.82,7.88
"02-34245","Ch Berliquet St Emilion 2016",49.49,"750mL","750",32.35,21.86
"02-34246","Ch Beychevelle St Julien 16",99.49,"750mL","750",67.22,46.36
"02-34247","Ch Boyd Cantenac Margaux 16",59.49,"750mL","750",39.66,26.8
"02-34248","Ch Fleur Cardinale St Emilio",54.49,"750mL","750",35.85,23.9
"02-34249","Ch Gloria St Julien 2016",54.49,"750mL","750",37.58,25.05
"02-34250","Ch Lalande Boire St Julien16",36.99,"750mL","750",25.16,17.23
"02-34251","Ch Palmer Margaux 2016",422.49,"750mL","750",276.14,189.14
"02-34252","Ch Puy Blanquet St Emilion16",25.49,"750mL","750",16.77,11.49
"02-34253","Ch Quinault L'Enclos St Emil",43.99,"750mL","750",28.75,19.56
"02-34254","Ch Sociando Mallet Haut Medo",48.99,"750mL","750",33.33,22.67
"02-34265","Yosemite Road Cab Sauv",2.29,"375mL","375",1.5,1.02
"02-34266","Yosemite Road Chardonnay",2.29,"375mL","375",1.53,1.01
"02-34267","Yosemite Road Pinot Grigio",2.29,"375mL","375",1.57,1.08
"02-34270","Ch Angelus St Emilion '16",525.99,"750mL","750",339.35,230.85
"02-34272","Ch Bouascaut Pessac Leognan",39.99,"750mL","750",27.02,18.51
"02-34273","Ch Carbonnieux Blanc Graves",39.99,"750mL","750",25.8,16.75
"02-34274","Ch Carbonnieux Rouge Graves",46.49,"750mL","750",31.2,20.39
"02-34275","Clos de L'Oratoire St Emilio",54.99,"750mL","750",35.94,23.49
"02-34276","Le Dragon de Quintus St Emil",47.99,"750mL","750",31.37,21.2
"02-34277","Ch Lynch Bages Pauillac '16",171.49,"750mL","750",116.66,77.26
"02-34278","Ch Nenin Pomerol '16",89.49,"750mL","750",58.49,38.74
"02-34279","Ch Pavie St Emilion '16",525.99,"750mL","750",341.55,229.23
"02-34316","Chateau Aile d'Argent '16",89.49,"750mL","750",59.66,39.77
"02-34317","Chateau Baron De Brane '16",34.99,"750mL","750",22.72,15.56
"02-34318","Chateau Bellevue '16",57.49,"750mL","750",37.33,24.56
"02-34319","Chateau Bolaire '16",14.99,"750mL","750",9.86,6.75
"02-34320","Chateau Brane Cantenac '16",89.49,"750mL","750",60.06,40.04
"02-34322","Chateau Calon Segur '16",107.49,"750mL","750",70.72,47.78
"02-34323","Chateau Cantenac Brown '16",68.49,"750mL","750",47.23,32.57
"02-34324","Chateau Corbin '16",44.99,"750mL","750",29.79,20.27
"02-34325","Chateau d'Agassac '16",22.49,"750mL","750",14.8,9.74
"02-34326","Chateau Fonroque '16",39.99,"750mL","750",27.39,17.67
"02-34327","Chateau Giscours '16",76.99,"750mL","750",52.37,34.68
"02-34328","Chateau Grand-Puy-Lacoste 16",103.49,"750mL","750",68.99,46.3
"02-34329","Chateau Gruaud Larose '16",91.49,"750mL","750",59.03,38.84
"02-34330","Chateau Haut-Bages Liberal16",56.99,"750mL","750",37.49,24.19
"02-34331","Chateau Haut-Bergey '16",30.49,"750mL","750",19.93,12.86
"02-34332","Chateau Haut-Brion '16",708.49,"750mL","750",481.97,323.47
"02-34335","Chateau La Fleur Saint Georg",19.49,"750mL","750",12.66,8.38
"02-34337","Chateau La Mission Haut-Brio",566.99,"750mL","750",388.35,262.4
"02-34338","Chateau Labegorce '16",39.99,"750mL","750",25.8,16.97
"02-34341","Chateau Lacoste-Borie '16",33.99,"750mL","750",22.22,14.81
"02-34342","Chateau Lafon-Rochet '16",58.99,"750mL","750",38.06,25.54
"02-34343","Chateau Lagrange '16",60.99,"750mL","750",41.21,26.76
"02-34344","Chateau Lamothe Guignard '16",28.99,"750mL","750",19.59,13.42
"02-34345","Chateau Malescot St Exupery",71.49,"750mL","750",46.42,29.95
"02-34346","Chateau Margaux '16",708.49,"750mL","750",469.2,306.67
"02-34347","Chateau Mauvesin Barton '16",21.99,"750mL","750",14.19,9.52
"02-34348","Chateau Mouton Rothschild 16",708.49,"750mL","750",460.06,306.71
"02-34349","Chateau Pape Clement '16",127.99,"750mL","750",84.76,58.05
"02-34350","Chateau Pedesclaux '16",56.99,"750mL","750",38.77,25.34
"02-34351","Chateau Phelan Segur '16",56.99,"750mL","750",37.25,25.34
"02-34353","Chateau Rouget '16",63.99,"750mL","750",42.38,28.25
"02-34354","Chateau Serilhan '16",24.99,"750mL","750",16.12,10.61
"02-34355","Chateau Siaurac '16",25.99,"750mL","750",16.88,11.11
"02-34356","Chateau Soutard '16",58.99,"750mL","750",38.81,25.7
"02-34357","Chateau Tour Saint Christoph",34.49,"750mL","750",23.46,16.18
"02-34358","Chateau Troplong Mondot '16",173.99,"750mL","750",112.25,76.36
"02-34359","Domaine De Chevalier '16",91.49,"750mL","750",62.66,40.95
"02-34360","Le Petit Mouton de Mouton Ro",224.49,"750mL","750",152.71,101.81
"02-34361","Reserve de la Comtesse de La",52.99,"750mL","750",34.86,23.55
"02-34362","Blesdose Family Winery Red",58.99,"750mL","750",40.13,27.3
"02-34363","Leftie Red Blend",9.99,"750mL","750",6.49,4.48
"02-34364","Leftie White Blend",9.99,"750mL","750",6.53,4.35
"02-34365","Lefite Rose Blend",9.99,"750mL","750",6.62,4.36
"02-34366","Anew Pinot Grigio Can",2.99,"250mL","250",1.98,1.36
"02-34367","Anew Rose Can",2.99,"250mL","250",2.05,1.35
"02-34369","Merf Cabernet Sauvignon Can",2.99,"250mL","250",2.02,1.32
"02-34371","Auros Cab Svgn Napa Valley",45.99,"750mL","750",29.86,20.04
"02-34372","JCB Room 106 Chardonnay",19.99,"750mL","750",13.42,9.07
"02-34373","Palmer & Co Brut Rsv Champag",54.99,"750mL","750",36.66,23.65
"02-34374","Palmer & Co Rose Rsv Champag",74.99,"750mL","750",49.66,33.33
"02-34375","Eternally Silenced Pinot Nr",49.99,"750mL","750",32.67,22.53
"02-34379","Bodegas Campos Reales Tempra",8.99,"750mL","750",5.8,3.89
